participant,file_path,timestamp,emotion_sentence,familiarity,valence,arousal,timestamp.1,annotation_order,total_annotations,timestamp_imputed,start_time,end_time,emotion_clause,refined_emotion_clause,cluster_name,top1_label,confidence,top2_label,top2_score,top3_label,top3_score,ambiguity,final_label_clean
_0sca4vavd,quislingsspeechjohansoderqvistthekingschoicesample2mp3.mp3,3.33183279730268,"it feels quite tense and eerie, on the second marker something about a heavy pedal sound in the background made it feel ever so slightly more creepy and sinister, it feels like something bad is about to happen.",familiar-feeling-not-familiar,-0.625078125,0.3334765625,3.33183279730268,0,2,3.33183279730268,2.33183279730268,4.33183279730268,"quite tense and eerie, on the",tense eerie,tense,tense,0.16063893,sad,0.10877924,nostalgic,0.1017242,0.05185969,ambiguous
_0sca4vavd,quislingsspeechjohansoderqvistthekingschoicesample2mp3.mp3,10.887915867479,"it feels quite tense and eerie, on the second marker something about a heavy pedal sound in the background made it feel ever so slightly more creepy and sinister, it feels like something bad is about to happen.",familiar-feeling-not-familiar,-0.835078125,0.1734765625,10.887915867479,1,2,10.887915867479,9.88791586747897,11.887915867479,"ever so slightly more creepy and sinister,  something bad is about to happen.",creepy sinister,anticipation,fear,0.12716994,nostalgic,0.110803895,curious,0.09475017,0.016366042,ambiguous
_0sca4vavd,thehuntthemenikolajegelandsample2mp3.mp3,2.56533333333333,"this one feels harder to interpret, it feels positive starting, feels joyous then by that guitar note or chord it changes and feels sadder, still with a low energy, it feels sadder still by the third note then at the end of the excerpt it feels slightly positive again, less so because of the initial positive feeling.",familiar-feeling-not-familiar,0.719921875,0.1684765625,2.56533333333333,0,4,2.56533333333333,1.56533333333333,3.56533333333333,"positive starting, feels joyous",positive joyous,fear,happy,0.13642061,excited,0.115529396,hopeful,0.09893348,0.020891212,ambiguous
_0sca4vavd,thehuntthemenikolajegelandsample2mp3.mp3,8.928,"this one feels harder to interpret, it feels positive starting, feels joyous then by that guitar note or chord it changes and feels sadder, still with a low energy, it feels sadder still by the third note then at the end of the excerpt it feels slightly positive again, less so because of the initial positive feeling.",familiar-feeling-not-familiar,-0.360078125,0.1784765625,8.928,1,4,8.928,7.928,9.928,"sadder, still with a low energy",sadder low,nostalgic,sad,0.13949263,calm,0.10137188,nostalgic,0.09583707,0.038120754,ambiguous
_0sca4vavd,thehuntthemenikolajegelandsample2mp3.mp3,11.1461808382807,"this one feels harder to interpret, it feels positive starting, feels joyous then by that guitar note or chord it changes and feels sadder, still with a low energy, it feels sadder still by the third note then at the end of the excerpt it feels slightly positive again, less so because of the initial positive feeling.",familiar-feeling-not-familiar,-0.525078125,-0.0965234374999999,11.1461808382807,2,4,11.1461808382807,10.1461808382807,12.1461808382807,it feels sadder still ,sadder,sad,sad,0.14548384,nostalgic,0.09793952,hopeful,0.0971338,0.047544315,ambiguous
_0sca4vavd,thehuntthemenikolajegelandsample2mp3.mp3,13.6191321550376,"this one feels harder to interpret, it feels positive starting, feels joyous then by that guitar note or chord it changes and feels sadder, still with a low energy, it feels sadder still by the third note then at the end of the excerpt it feels slightly positive again, less so because of the initial positive feeling.",familiar-feeling-not-familiar,0.204921875,0.2384765625,13.6191321550376,3,4,13.6191321550376,12.6191321550376,14.6191321550376,"slightly positive again, less so because of the initial positive feeling.",slightly positive,fear,uncertain,0.121059224,hopeful,0.11567647,excited,0.100906245,0.005382754,ambiguous
_0sca4vavd,walkinghomeandrematthiasthegravediggerswifesample1mp3.mp3,1.60533333333333,"a curious feeling. the second marker makes it feel like the beginning of an adventure, an unknown feeling with apprehension.",familiar,0.659921875,0.1584765625,1.60533333333333,0,2,1.60533333333333,0.605333333333334,2.60533333333333,a curious feeling. the,curious,curious,curious,0.18504022,hopeful,0.10084797,uncertain,0.100346595,0.08419225,ambiguous
_0sca4vavd,walkinghomeandrematthiasthegravediggerswifesample1mp3.mp3,10.009403020557,"a curious feeling. the second marker makes it feel like the beginning of an adventure, an unknown feeling with apprehension.",familiar,-0.315078125,0.1684765625,10.009403020557,1,2,10.009403020557,9.009403020557,11.009403020557,"like the beginning of an adventure, an unknown feeling with apprehension.",adventure apprehension,anticipation,fear,0.1262396,anticipation,0.11701689,hopeful,0.09647501,0.009222709,ambiguous
_14q3qbw23,albertoiglesiasclaquetafinalpainandglorysample1mp3.mp3,12.70625,"The segment before the marker was full of anticipation and felt unsure and concerned, from the marker onwards the music changed from anticipation to a positive realisation that felt pleasing.",familiar-feeling-not-familiar,0.7325,0.3619921875,12.70625,0,1,12.70625,11.70625,13.70625,unsure and concerned pleasing,concerned pleasing,uncertain,calm,0.114541546,hopeful,0.1019878,excited,0.09725333,0.012553744,ambiguous
_14q3qbw23,caravandukeellingtonjuantizoljohnwassonwhiplashsample1mp3.mp3,11.231233021542,"At the first marker the music changed to feel tired from the frantic rhythm beforehand, at the second marker the energy picked up again slightly but it felt frustrated or like a final lash out",not-sure,-0.0024999999999999,-0.3730078125,11.231233021542,0,2,11.231233021542,10.231233021542,12.231233021542,"at the tired from the frantic rhythm beforehand, at the",tired frantic,anticipation,excited,0.12986924,calm,0.11841766,anticipation,0.11134494,0.01145158,ambiguous
_14q3qbw23,caravandukeellingtonjuantizoljohnwassonwhiplashsample1mp3.mp3,12.1937315665155,"At the first marker the music changed to feel tired from the frantic rhythm beforehand, at the second marker the energy picked up again slightly but it felt frustrated or like a final lash out",not-sure,-0.3725,-0.1830078125,12.1937315665155,1,2,12.1937315665155,11.1937315665155,13.1937315665155,the energy picked up again slightly frustrated or like a final lash out,slightly frustrated,curious,calm,0.103676304,hopeful,0.093912855,excited,0.09322233,0.009763449,ambiguous
_14q3qbw23,familytripjungjaeilbrokersample1mp3.mp3,7.93125,"First marker music changes from positive and sure to unsure and concerned, second marker changes to sad, let down, depressed, third marker changes to hesitant hope.",never-heard-this,-0.3625,0.0019921874999999,7.93125,0,3,7.93125,6.93125,8.93125,"music changes from positive and sure to unsure and concerned,","unsure, concerned",curious,uncertain,0.11552181,hopeful,0.107840545,fear,0.103832126,0.0076812655,ambiguous
_14q3qbw23,familytripjungjaeilbrokersample1mp3.mp3,8.84263321995464,"First marker music changes from positive and sure to unsure and concerned, second marker changes to sad, let down, depressed, third marker changes to hesitant hope.",never-heard-this,-0.5625,-0.5380078125,8.84263321995464,1,3,8.84263321995464,7.84263321995464,9.84263321995464,"changes to sad, let down, depressed,","sad, let down, depressed",nostalgic,sad,0.14523318,nostalgic,0.10309804,calm,0.103071414,0.04213514,ambiguous
_14q3qbw23,familytripjungjaeilbrokersample1mp3.mp3,13.43125,"First marker music changes from positive and sure to unsure and concerned, second marker changes to sad, let down, depressed, third marker changes to hesitant hope.",never-heard-this,0.3475,-0.3680078125,13.43125,2,3,13.43125,12.43125,14.43125,changes to hesitant hope.,hesitant hope,hopeful,hopeful,0.1390197,anticipation,0.1179631,fear,0.116513714,0.0210566,ambiguous
_14q3qbw23,irememberyouchristopherbeardanielrossenpastlivessample1mp3.mp3,6.20395578674179,"First marker music changed with surprise and hope, second marker it felt resigned that the hope would not come true",never-heard-this,0.5525,0.5619921875,6.20395578674179,0,2,6.20395578674179,5.20395578674179,7.20395578674179,"music changed with surprise and hope,",surprise,curious,hopeful,0.1140253,curious,0.104681484,uncertain,0.10050411,0.009343818,ambiguous
_14q3qbw23,irememberyouchristopherbeardanielrossenpastlivessample1mp3.mp3,12.44375,"First marker music changed with surprise and hope, second marker it felt resigned that the hope would not come true",never-heard-this,-0.1825,0.0019921874999999,12.44375,1,2,12.44375,11.44375,13.44375,resigned that the hope would not come true,tense,tense,tense,0.2060408,uncertain,0.089849815,calm,0.087286815,0.116190985,tense
_14q3qbw23,ludovicoeinaudilowmistvar2day1thefathersample2mp3.mp3,1.87078671963577,Before the marker the music felt hopeful and positive and after it felt neutral and signifying we will soon have answers,never-heard-this,-0.0024999999999999,-0.0330078124999999,1.87078671963577,0,1,1.87078671963577,0.870786719635765,2.87078671963577,hopeful and positive and neutral and signifying we will soon have answers,"hopeful, neutral",hopeful,hopeful,0.14576538,calm,0.10007198,excited,0.09960303,0.045693398,ambiguous
_14q3qbw23,pawelmykietynlovestoryeosample1mp3.mp3,0.04375,"I did not sense a change in mood in this piece, I felt the whole piece was curious",never-heard-this,0.1625,0.1769921875,0.04375,0,1,0.04375,0.0,1.04375,whole piece was curious,curious,curious,curious,0.18504022,hopeful,0.10084797,uncertain,0.100346595,0.08419225,ambiguous
_14q3qbw23,rootofanunfocusborisbermanjohncageshutterislandsample2mp3.mp3,0.0,"I did not sense a change in mood in this piece, the whole piece felt intimidating and threatening ",never-heard-this,-0.7325,0.0169921875,0.0,0,1,0.0,0.0,1.0,intimidating and threatening,"intimidating, threatening",anticipation,fear,0.1536539,calm,0.1345385,excited,0.100175194,0.019115403,ambiguous
_19x1mwtfx,allquietonthewesternfrontremainsvolkerbertelmannsample1mp3.mp3,2.56762749445677,"Slightly startled and unnerved at the first and third marker, it felt menacing and calmed down a bit at the 2nd and 4th markers, but still didn't sound very positive.",never-heard-this,-0.26375,0.737249984741211,2.56762749445677,0,4,2.56762749445677,1.56762749445677,3.56762749445677,slightly startled and unnerved,"startled, unnerved",anticipation,fear,0.1262189,anticipation,0.118051685,nostalgic,0.10037051,0.008167215,ambiguous
_19x1mwtfx,allquietonthewesternfrontremainsvolkerbertelmannsample1mp3.mp3,5.21134691866398,"Slightly startled and unnerved at the first and third marker, it felt menacing and calmed down a bit at the 2nd and 4th markers, but still didn't sound very positive.",never-heard-this,-0.25875,-0.367749938964844,5.21134691866398,1,4,5.21134691866398,4.21134691866398,6.21134691866398,menacing and calmed down a bit ,menacing,anticipation,fear,0.11486366,calm,0.10496008,excited,0.10294223,0.00990358,ambiguous
_19x1mwtfx,allquietonthewesternfrontremainsvolkerbertelmannsample1mp3.mp3,10.6053659542161,"Slightly startled and unnerved at the first and third marker, it felt menacing and calmed down a bit at the 2nd and 4th markers, but still didn't sound very positive.",never-heard-this,-0.28875,0.722250061035156,10.6053659542161,2,4,10.6053659542161,9.60536595421613,11.6053659542161,slightly startled and unnerved,startled,anticipation,anticipation,0.121446386,fear,0.11447726,excited,0.10805834,0.006969124,ambiguous
_19x1mwtfx,allquietonthewesternfrontremainsvolkerbertelmannsample1mp3.mp3,12.9200826583405,"Slightly startled and unnerved at the first and third marker, it felt menacing and calmed down a bit at the 2nd and 4th markers, but still didn't sound very positive.",never-heard-this,-0.21375,-0.362749938964844,12.9200826583405,3,4,12.9200826583405,11.9200826583405,13.9200826583405,menacing and calmed down a bit ,menacing,anticipation,fear,0.11486366,calm,0.10496008,excited,0.10294223,0.00990358,ambiguous
_19x1mwtfx,ciaopapagregorymannalexandredesplatguillermodeltorospinnochiosample1mp3.mp3,1.84922394678492,"This one seems fairly cheerful but with a bit of melancholy in there, the last marker seemed the most uplifting and energetic (but not very).",familiar-feeling-not-familiar,0.18625,0.372250061035156,1.84922394678492,0,3,1.84922394678492,0.849223946784922,2.84922394678492,most uplifting and energetic but not very,"uplifting, energetic",excited,excited,0.16736916,happy,0.101387225,calm,0.09822626,0.06598193,ambiguous
_19x1mwtfx,ciaopapagregorymannalexandredesplatguillermodeltorospinnochiosample1mp3.mp3,5.1601256969898,"This one seems fairly cheerful but with a bit of melancholy in there, the last marker seemed the most uplifting and energetic (but not very).",familiar-feeling-not-familiar,-0.17375,-0.177749938964844,5.1601256969898,1,3,5.1601256969898,4.1601256969898,6.1601256969898,this one seems fairly cheerful,cheerful,nostalgic,excited,0.13967103,sad,0.1198595,happy,0.11294826,0.019811526,ambiguous
_19x1mwtfx,ciaopapagregorymannalexandredesplatguillermodeltorospinnochiosample1mp3.mp3,12.8841482017789,"This one seems fairly cheerful but with a bit of melancholy in there, the last marker seemed the most uplifting and energetic (but not very).",familiar-feeling-not-familiar,0.37125,0.362250061035156,12.8841482017789,2,3,12.8841482017789,11.8841482017789,13.8841482017789,a bit of melancholy in there,melancholy,nostalgic,sad,0.1544252,nostalgic,0.11676393,excited,0.10115192,0.037661277,ambiguous
_19x1mwtfx,gunadottirforpetratarhildurgunadottirsample2mp3.mp3,1.42350332594235,This one sounded a bit intense and scary and discordant (particularly the third (purple) marker).,never-heard-this,-0.54375,0.347250061035156,1.42350332594235,0,5,1.42350332594235,0.42350332594235,2.42350332594235,a bit intense and scary and discordant,"tense, scary",tense,tense,0.1584661,fear,0.12726402,nostalgic,0.09097318,0.031202078,ambiguous
_19x1mwtfx,gunadottirforpetratarhildurgunadottirsample2mp3.mp3,3.13968957871397,This one sounded a bit intense and scary and discordant (particularly the third (purple) marker).,never-heard-this,-0.89875,0.087250061035156,3.13968957871397,1,5,3.13968957871397,2.13968957871397,4.13968957871397,a bit intense and scary and discordant,"tense, scary",tense,tense,0.1584661,fear,0.12726402,nostalgic,0.09097318,0.031202078,ambiguous
_19x1mwtfx,gunadottirforpetratarhildurgunadottirsample2mp3.mp3,5.28159645232816,This one sounded a bit intense and scary and discordant (particularly the third (purple) marker).,never-heard-this,-0.78375,0.0822500610351562,5.28159645232816,2,5,5.28159645232816,4.28159645232816,6.28159645232816,More intense and scary,"tense, scary",tense,tense,0.1584661,fear,0.12726402,nostalgic,0.09097318,0.031202078,ambiguous
_19x1mwtfx,gunadottirforpetratarhildurgunadottirsample2mp3.mp3,6.91955734548068,This one sounded a bit intense and scary and discordant (particularly the third (purple) marker).,never-heard-this,-0.86375,0.312250061035156,6.91955734548068,3,5,6.91955734548068,5.91955734548068,7.91955734548068,a bit intense and scary and discordant,"tense, scary",tense,tense,0.1584661,fear,0.12726402,nostalgic,0.09097318,0.031202078,ambiguous
_19x1mwtfx,gunadottirforpetratarhildurgunadottirsample2mp3.mp3,8.88691796008869,This one sounded a bit intense and scary and discordant (particularly the third (purple) marker).,never-heard-this,-0.09375,0.252250061035156,8.88691796008869,4,5,8.88691796008869,7.88691796008869,9.88691796008869,a bit intense and scary and discordant,"tense, scary",tense,tense,0.1584661,fear,0.12726402,nostalgic,0.09097318,0.031202078,ambiguous
_19x1mwtfx,intothewildtimekeepermichaelbrooksample2mp3.mp3,0.537446541070234,I liked this piece: at the first (green) marker it sounds gently menacing (not in any immediate danger but need to keep your wits about you). I wanted to know what happened next after the purple dot.,never-heard-this,-0.17875,0.552250061035156,0.537446541070234,0,5,0.537446541070234,0.0,1.53744654107023,gently menacing (not in any immediate danger but need to keep your wits about you),menacing,anticipation,fear,0.11486366,calm,0.10496008,excited,0.10294223,0.00990358,ambiguous
_19x1mwtfx,intothewildtimekeepermichaelbrooksample2mp3.mp3,3.48558758314856,I liked this piece: at the first (green) marker it sounds gently menacing (not in any immediate danger but need to keep your wits about you). I wanted to know what happened next after the purple dot.,never-heard-this,0.05125,0.812250061035156,3.48558758314856,1,5,3.48558758314856,2.48558758314856,4.48558758314856,gently menacing (not in any immediate danger but need to keep your wits about you),menacing,anticipation,fear,0.11486366,calm,0.10496008,excited,0.10294223,0.00990358,ambiguous
_19x1mwtfx,intothewildtimekeepermichaelbrooksample2mp3.mp3,5.41463414634146,I liked this piece: at the first (green) marker it sounds gently menacing (not in any immediate danger but need to keep your wits about you). I wanted to know what happened next after the purple dot.,never-heard-this,0.0012499999999999,-0.242749938964844,5.41463414634146,2,5,5.41463414634146,4.41463414634146,6.41463414634146,I wanted to know what happened next,curious,curious,curious,0.18504022,hopeful,0.10084797,uncertain,0.100346595,0.08419225,ambiguous
_19x1mwtfx,intothewildtimekeepermichaelbrooksample2mp3.mp3,11.9866962305987,I liked this piece: at the first (green) marker it sounds gently menacing (not in any immediate danger but need to keep your wits about you). I wanted to know what happened next after the purple dot.,never-heard-this,0.12125,0.182250061035156,11.9866962305987,3,5,11.9866962305987,10.9866962305987,12.9866962305987,gently menacing (not in any immediate danger but need to keep your wits about you),menacing,anticipation,fear,0.11486366,calm,0.10496008,excited,0.10294223,0.00990358,ambiguous
_19x1mwtfx,intothewildtimekeepermichaelbrooksample2mp3.mp3,14.1880680372667,I liked this piece: at the first (green) marker it sounds gently menacing (not in any immediate danger but need to keep your wits about you). I wanted to know what happened next after the purple dot.,never-heard-this,0.30625,0.277250061035156,14.1880680372667,4,5,14.1880680372667,13.1880680372667,15.0,I wanted to know what happened next,curious,curious,curious,0.18504022,hopeful,0.10084797,uncertain,0.100346595,0.08419225,ambiguous
_19x1mwtfx,lostbutwonhanszimmerrushsample1mp3.mp3,0.0665188470066518,"Loved this one, sounds exciting and dramatic and tense but not menacing. The two purple / pink dots felt like the neutral positivity of the track with a slight change to lower positivity (probably just a bit minor key) at orange and then getting a bit more vibrant at the green and blue key changes.",never-heard-this,0.45625,0.937250061035156,0.0665188470066518,0,5,0.0665188470066518,0.0,1.06651884700665,a bit more vibrant,vibrant,uncertain,calm,0.12888779,excited,0.12560138,happy,0.10532808,0.0032864064,ambiguous
_19x1mwtfx,lostbutwonhanszimmerrushsample1mp3.mp3,3.44567627494457,"Loved this one, sounds exciting and dramatic and tense but not menacing. The two purple / pink dots felt like the neutral positivity of the track with a slight change to lower positivity (probably just a bit minor key) at orange and then getting a bit more vibrant at the green and blue key changes.",never-heard-this,0.0862499999999999,0.932250061035156,3.44567627494457,1,5,3.44567627494457,2.44567627494457,4.44567627494457,exciting and dramatic and tense but not menacing,"exciting, dramatic, tense",anticipation,excited,0.12124932,tense,0.109545276,anticipation,0.10895865,0.011704043,ambiguous
_19x1mwtfx,lostbutwonhanszimmerrushsample1mp3.mp3,6.15964523281597,"Loved this one, sounds exciting and dramatic and tense but not menacing. The two purple / pink dots felt like the neutral positivity of the track with a slight change to lower positivity (probably just a bit minor key) at orange and then getting a bit more vibrant at the green and blue key changes.",never-heard-this,0.46625,0.912250061035156,6.15964523281597,2,5,6.15964523281597,5.15964523281597,7.15964523281597,"neutral positivity , a slight change to lower positivity",neutral,fear,calm,0.12094538,excited,0.10873806,uncertain,0.10086539,0.012207322,ambiguous
_19x1mwtfx,lostbutwonhanszimmerrushsample1mp3.mp3,10.7361419068736,"Loved this one, sounds exciting and dramatic and tense but not menacing. The two purple / pink dots felt like the neutral positivity of the track with a slight change to lower positivity (probably just a bit minor key) at orange and then getting a bit more vibrant at the green and blue key changes.",never-heard-this,0.69125,0.922250061035156,10.7361419068736,3,5,10.7361419068736,9.73614190687362,11.7361419068736,a bit more vibrant,vibrant,uncertain,calm,0.12888779,excited,0.12560138,happy,0.10532808,0.0032864064,ambiguous
_19x1mwtfx,lostbutwonhanszimmerrushsample1mp3.mp3,11.8669623059867,"Loved this one, sounds exciting and dramatic and tense but not menacing. The two purple / pink dots felt like the neutral positivity of the track with a slight change to lower positivity (probably just a bit minor key) at orange and then getting a bit more vibrant at the green and blue key changes.",never-heard-this,0.80125,0.917250061035156,11.8669623059867,4,5,11.8669623059867,10.8669623059867,12.8669623059867,exciting and dramatic and tense but not menacing,"exciting, dramatic, tense",anticipation,excited,0.1212493,tense,0.10954526,anticipation,0.10895866,0.011704043,ambiguous
_19x1mwtfx,paddytommymarkishamwarriorsample2mp3.mp3,0.0532150776053214,"Loved this one too, very relaxing, though the intensity of the background note (seemed strongest at the green marker) felt like a warning though. ",never-heard-this,0.18625,0.367250061035156,0.0532150776053214,0,4,0.0532150776053214,0.0,1.05321507760532,very relaxing,relaxed,relief,calm,0.16274765,excited,0.11316228,relief,0.08750388,0.049585372,ambiguous
_19x1mwtfx,paddytommymarkishamwarriorsample2mp3.mp3,3.69844789356985,"Loved this one too, very relaxing, though the intensity of the background note (seemed strongest at the green marker) felt like a warning though. ",never-heard-this,0.0862499999999999,0.367250061035156,3.69844789356985,1,4,3.69844789356985,2.69844789356985,4.69844789356985, intensity,tense,tense,tense,0.2060408,uncertain,0.089849815,calm,0.087286815,0.116190985,tense
_19x1mwtfx,paddytommymarkishamwarriorsample2mp3.mp3,10.5764966740577,"Loved this one too, very relaxing, though the intensity of the background note (seemed strongest at the green marker) felt like a warning though. ",never-heard-this,-0.18375,0.552250061035156,10.5764966740577,2,4,10.5764966740577,9.57649667405767,11.5764966740577,very relaxing,relaxed,relief,calm,0.16274765,excited,0.11316228,relief,0.08750388,0.049585372,ambiguous
_19x1mwtfx,paddytommymarkishamwarriorsample2mp3.mp3,12.9312638580931,"Loved this one too, very relaxing, though the intensity of the background note (seemed strongest at the green marker) felt like a warning though. ",never-heard-this,0.37125,0.467250061035156,12.9312638580931,3,4,12.9312638580931,11.9312638580931,13.9312638580931,like a warning though,warning,curious,uncertain,0.112687156,fear,0.108084746,hopeful,0.0948867,0.00460241,ambiguous
_19x1mwtfx,rootofanunfocusborisbermanjohncageshutterislandsample1mp3.mp3,2.78048780487805,"This felt tense and jarring and not musical. The initial beat was unsettling and quiet then it got loud and unsettling before returning to the quieter beat, but still not calm. ",never-heard-this,-0.36375,0.0622500610351561,2.78048780487805,0,3,2.78048780487805,1.78048780487805,3.7804878048780500,tense and jarring and not musical. the initial beat was unsettling and quiet,"tense, jarring",tense,tense,0.17702678,calm,0.1014476,sad,0.098863766,0.07557918,ambiguous
_19x1mwtfx,rootofanunfocusborisbermanjohncageshutterislandsample1mp3.mp3,4.61640798226164,"This felt tense and jarring and not musical. The initial beat was unsettling and quiet then it got loud and unsettling before returning to the quieter beat, but still not calm. ",never-heard-this,-0.54875,0.722250061035156,4.61640798226164,1,3,4.61640798226164,3.61640798226164,5.61640798226164,"it got loud and unsettling before returning to the quieter beat,","loud, unsettling",anticipation,calm,0.10870017,fear,0.10443616,excited,0.102434374,0.004264012,ambiguous
_19x1mwtfx,rootofanunfocusborisbermanjohncageshutterislandsample1mp3.mp3,11.4013303769401,"This felt tense and jarring and not musical. The initial beat was unsettling and quiet then it got loud and unsettling before returning to the quieter beat, but still not calm. ",never-heard-this,-0.35375,0.0972500610351563,11.4013303769401,2,3,11.4013303769401,10.4013303769401,12.4013303769401,but  still not calm.,anxious,anticipation,fear,0.114502534,calm,0.113104984,excited,0.10679264,0.0013975501,ambiguous
_19x1mwtfx,summermontagemadelinelalalandjustinhurwitzsample2mp3.mp3,0.279379157427938,Really cheerful upbeat tune with lots of energy and positive emotion although a bit too frenetic for my tastes,never-heard-this,0.71625,0.832250061035156,0.279379157427938,0,6,0.279379157427938,0.0,1.27937915742794,really cheerful upbeat tune with lots of energy and too frenetic,"cheerful, upbeat",nostalgic,excited,0.15528893,sad,0.12795521,calm,0.11701663,0.027333722,ambiguous
_19x1mwtfx,summermontagemadelinelalalandjustinhurwitzsample2mp3.mp3,1.16124429964151,Really cheerful upbeat tune with lots of energy and positive emotion although a bit too frenetic for my tastes,never-heard-this,0.82625,0.832250061035156,1.16124429964151,1,6,1.16124429964151,0.16124429964151,2.16124429964151,really cheerful upbeat tune with lots of energy and too frenetic,"cheerful, upbeat",nostalgic,excited,0.15528893,sad,0.12795521,calm,0.11701663,0.027333722,ambiguous
